"localID","teamName","firstName","lastName","primaryPosition","pitcherRole","power","contact","speed","fielding","arm","velocity","junk","accuracy","age","trait","subType","gender","throws","bats","fourSeamFastball","twoSeamFastball","screwball","changeup","forkball","curveball","slider","cutFastball","windup","pitchAngle","rating","league","trait1","chemistry1","trait2","chemistry2"
8394,"Jomboy Media","Jimmy","O'Brien",2,,95,95,39,95,97,,,,34,14,6,0,1,1,,,,,,,,,1,3,23.39202117919922,"creators","First Pitch Slayer","Competitive","Stimulated","Crafty"
8395,"Jomboy Media","Bobby","Skinner",5,,93,30,30,90,90,,,,29,9,6,0,0,1,,,,,,,,,4,3,81.00318145751952,"creators","Utility","Scholarly","",""
8396,"Jomboy Media","Kelsey","Wingert",7,,71,57,95,90,90,,,,20,8,6,1,1,1,,,,,,,,,4,1,19.37039566040039,"creators","Stealer","Crafty","",""
8397,"Jomboy Media","Jake","Storiale",8,,87,59,40,85,88,,,,35,2,6,0,1,1,,,,,,,,,4,3,86.96808624267578,"creators","RBI Hero","Spirited","High Pitch","Disciplined"
8398,"Jomboy Media","Jerry","Blevins",1,1,28,44,73,64,,93,56,81,27,5,12,0,0,0,1,1,0,1,0,1,0,1,4,3,80.6656723022461,"creators","Specialist","Crafty","Elite CF","Scholarly"
8399,"Jomboy Media","Justin","Penik",1,1,7,3,12,41,,82,53,82,32,33,25,0,1,1,1,1,0,0,1,1,1,0,0,3,70.13651275634766,"creators","Consistent","Disciplined","",""
8400,"We Got Ice","Kyle","MacDonald",2,,84,76,39,80,67,,,,38,12,10,0,1,0,,,,,,,,,4,3,19.064069747924805,"creators","Big Hack","Scholarly","",""
8401,"We Got Ice","Lorenzo","DeMalia",6,,65,99,99,99,99,,,,29,12,11,0,1,1,,,,,,,,,4,3,22.634708404541016,"creators","Little Hack","Scholarly","Stimulated","Crafty"
8402,"We Got Ice","Dalton","Feely",7,,91,67,89,59,74,,,,29,1,0,0,1,0,,,,,,,,,4,3,79.62815856933594,"creators","CON vs RHP","Spirited","",""
8403,"We Got Ice","Jack","Doyle",1,1,28,1,73,76,,92,60,52,26,22,18,0,1,1,0,1,1,1,0,0,1,0,3,2,70.0874252319336,"creators","Elite SL","Scholarly","Workhorse","Competitive"
8404,"We Got Ice","Kollin","Stone",1,1,19,73,12,92,,98,12,50,30,22,14,0,1,1,1,0,1,0,1,0,1,0,0,2,71.26873016357422,"creators","Elite 4F","Scholarly","",""
8405,"We Got Ice","Yill","Yill",1,3,5,46,29,56,,95,95,5,29,20,6,1,0,2,1,1,1,1,0,0,1,0,2,0,4.621216297149658,"creators","Rally Stopper","Spirited","Wild Thing","Spirited"
8406,"Girls & Co.","Jolly","Olive",2,,85,80,60,50,61,,,,31,14,7,0,1,1,,,,,,,,,4,3,9.368938446044922,"creators","First Pitch Prayer","Competitive","Ace Exterminator","Scholarly"
8407,"Girls & Co.","Trevor","Plouffe",5,,99,99,45,99,94,,,,30,4,6,0,1,0,,,,,,,,,1,3,80.35526275634766,"creators","Tough Out","Competitive","Magic Hands","Disciplined"
8408,"Girls & Co.","Paxton","Elrod",8,,51,99,99,79,99,,,,31,8,6,1,1,1,,,,,,,,,4,3,4.027790069580078,"creators","Stealer","Crafty","Sprinter","Competitive"
8409,"Girls & Co.","Drew","Davis",1,1,59,60,57,49,,60,82,60,30,24,23,0,1,0,0,1,0,1,0,1,1,0,0,2,12.447141647338865,"creators","Two Way (IF)","Spirited","",""
8410,"Girls & Co.","Dan","Canobbio",1,1,13,11,29,83,,95,68,52,27,22,15,0,0,0,1,1,0,0,0,1,0,0,1,2,86.31230926513672,"creators","Elite 2F","Scholarly","",""
8411,"Girls & Co.","Dan","Rourke",1,1,33,54,37,60,,92,89,25,31,31,7,0,1,1,1,1,0,1,0,1,0,1,3,2,18.57489776611328,"creators","Wild Thing","Spirited","",""
8412,"Pinstripe Strong","Ashland","Scott",3,,89,89,44,88,47,,,,31,10,9,1,1,1,,,,,,,,,4,3,11.639320373535156,"creators","Off-speed Hitter","Disciplined","",""
8413,"Pinstripe Strong","Lou","Dab",4,,69,97,47,53,94,,,,42,1,0,0,1,1,,,,,,,,,3,3,77.11773681640625,"creators","CON vs RHP","Spirited","",""
8414,"Pinstripe Strong","Peter","Moylan",5,,90,80,20,70,54,,,,28,9,6,0,1,1,,,,,,,,,4,3,8.00442123413086,"creators","Utility","Scholarly","",""
8415,"Pinstripe Strong","Chris","Rose",6,,68,80,32,68,88,,,,34,27,7,0,1,1,,,,,,,,,3,1,5.554546356201172,"creators","Base Jogger","Disciplined","",""
8416,"Pinstripe Strong","Joez","McFly",7,,99,99,64,99,99,,,,25,0,1,0,1,1,,,,,,,,,2,2,79.79228210449219,"creators","POW vs LHP","Spirited","CON vs LHP","Spirited"
8417,"Pinstripe Strong","Justin","Shackil",9,,80,91,70,72,50,,,,25,12,11,0,0,0,,,,,,,,,4,3,11.765810012817383,"creators","Little Hack","Scholarly","",""
8418,"Goat Herd","Gyvi","World",4,,95,95,28,58,56,,,,38,8,7,0,1,1,,,,,,,,,4,3,9.76102066040039,"creators","Bad Jumps","Crafty","Magic Hands","Disciplined"
8419,"Goat Herd","Mighty","Goat",5,,99,99,99,70,92,,,,24,12,10,0,1,1,,,,,,,,,4,1,27.610338211059567,"creators","Big Hack","Scholarly","",""
8420,"Goat Herd","K","Pritz",6,,70,21,70,30,92,,,,25,0,0,0,0,0,,,,,,,,,2,2,88.66230773925781,"creators","POW vs RHP","Spirited","Magic Hands","Disciplined"
8421,"Goat Herd","Alex","Twin",7,,24,6,98,75,86,,,,20,,,0,1,1,,,,,,,,,2,1,16.479368209838867,"creators",,,"",""
8422,"Goat Herd","Brett","Barrett",8,,78,67,85,69,50,,,,26,17,6,0,1,0,,,,,,,,,4,3,78.52706909179688,"creators","Mind Gamer","Crafty","",""
8423,"Goat Herd","Claire","Bear",1,1,10,32,70,73,,91,81,50,37,,,1,1,2,1,0,1,0,0,0,1,0,3,0,72.31683349609375,"creators",,,"",""
8424,"Prime Time","Bruce","Wayne",2,,40,92,82,65,92,,,,25,34,6,0,1,1,,,,,,,,,0,2,84.86715698242188,"creators","Durable","Competitive","",""
8425,"Prime Time","Scuffy","McGee",4,,89,80,84,55,98,,,,21,1,1,0,1,1,,,,,,,,,4,3,22.628049850463867,"creators","CON vs LHP","Spirited","",""
8426,"Prime Time","Maximillian","Reible",5,,99,50,55,99,99,,,,31,36,6,0,1,1,,,,,,,,,0,1,69.27104187011719,"creators","Cannon Arm","Competitive","",""
8427,"Prime Time","Kevin","Gohd",6,,70,99,82,86,94,,,,37,16,6,0,1,1,,,,,,,,,4,3,5.367498874664307,"creators","Ace Exterminator","Scholarly","",""
8428,"Prime Time","Lauren","Remy",7,,95,79,64,63,71,,,,31,12,11,1,1,2,,,,,,,,,4,3,3.9729080200195312,"creators","Little Hack","Scholarly","Easy Target","Crafty"
8429,"Prime Time","Tim","Koogs",1,1,68,44,13,65,,99,95,90,33,19,6,0,1,1,1,1,1,0,0,0,1,1,4,3,18.070772171020508,"creators","Gets Ahead","Scholarly","Elite 4F","Scholarly"
8430,"Mashing Monsters","Daddy","Dimmu",2,,99,99,9,73,70,,,,24,10,8,0,1,1,,,,,,,,,4,3,4.913673400878906,"creators","Fastball Hitter","Disciplined","Slow Poke","Competitive"
8431,"Mashing Monsters","Chandler","Sartain",3,,65,99,56,89,29,,,,23,32,6,0,1,0,,,,,,,,,3,3,3.4460229873657227,"creators","Clutch","Spirited","Noodle Arm","Competitive"
8432,"Mashing Monsters","King","Shelfy",5,,99,89,80,99,99,,,,26,1,0,0,1,1,,,,,,,,,4,3,13.2698392868042,"creators","CON vs RHP","Spirited","Durable","Competitive"
8433,"Mashing Monsters","Your","FriendKyle",8,,99,20,55,48,60,,,,37,0,0,0,1,2,,,,,,,,,4,3,15.87869071960449,"creators","POW vs RHP","Spirited","",""
8434,"Mashing Monsters","Adam","Samuels",7,,20,20,99,99,99,,,,30,26,6,0,1,1,,,,,,,,,2,1,77.3905029296875,"creators","Sprinter","Competitive","",""
8435,"Mashing Monsters","Caden","Sartain",9,,68,90,75,65,88,,,,26,3,3,0,1,0,,,,,,,,,4,3,70.38034057617188,"creators","Low Pitch","Disciplined","",""
9139,"Can O' Corns","Fuzzy","FromYT",8,,97,95,83,79,90,,,,24,4,6,0,1,0,,,,,,,,,4,3,72.61286926269531,"creators","Tough Out","Competitive","Consistent","Disciplined"
9140,"Can O' Corns","Foolish","Baseball",1,3,43,25,19,38,,25,99,50,34,22,21,0,0,0,1,0,0,0,1,0,1,0,2,0,28.37122917175293,"creators","Elite FK","Scholarly","",""
9141,"Can O' Corns","GiraffeNeck","Marc",2,,41,67,67,97,99,,,,27,17,6,0,1,1,,,,,,,,,4,3,79.6400146484375,"creators","Mind Gamer","Crafty","Cannon Arm","Competitive"
9142,"Can O' Corns","Jared","Carrabis",1,1,79,52,95,78,,58,75,40,31,32,6,0,0,0,1,0,0,1,0,1,0,0,2,3,69.36773681640625,"creators","Clutch","Spirited","",""
9143,"Can O' Corns","Littleman","17",4,,97,97,17,97,17,,,,21,3,2,0,0,1,,,,,,,,,4,3,5.985333442687988,"creators","High Pitch","Disciplined","",""
9144,"Can O' Corns","Chaison","Miklich",5,,91,91,19,91,91,,,,21,12,10,0,1,1,,,,,,,,,2,2,3.115330457687378,"creators","Big Hack","Scholarly","",""
11243,"Mashing Monsters","Doyen","Stafford",1,1,10,4,18,58,,93,57,88,29,,,0,0,0,1,0,0,1,1,1,1,0,0,2,14.185870170593262,"creators",,,"",""
11245,"Mashing Monsters","Hito","Moonshota",5,,98,68,30,88,93,,,,28,3,2,0,1,1,,,,,,,,,4,3,14.997420310974121,"creators","High Pitch","Disciplined","",""
11246,"Mashing Monsters","Buttons","Bunterson",6,,46,99,92,92,82,,,,25,26,6,0,1,1,,,,,,,,,4,3,28.051149368286133,"creators","Sprinter","Competitive","Bunter","Scholarly"
11248,"Jomboy Media","Huffly","Buffler",4,,91,90,28,75,58,,,,25,26,7,0,1,1,,,,,,,,,4,3,21.088159561157223,"creators","Slow Poke","Competitive","Noodle Arm","Competitive"
11261,"Goat Herd","Jacques","O'Ften",2,,87,49,69,76,81,,,,36,14,6,0,1,0,,,,,,,,,4,3,83.9591064453125,"creators","First Pitch Slayer","Competitive","Consistent","Disciplined"
11263,"Can O' Corns","Sakda","Song",3,,80,93,90,93,57,,,,25,0,0,0,1,1,,,,,,,,,4,3,9.171457290649414,"creators","POW vs RHP","Spirited","Off-speed Hitter","Disciplined"
11271,"Mashing Monsters","Steve","Bedrosian",1,3,0,6,4,40,,88,71,42,27,21,7,0,1,1,1,1,0,0,0,0,1,0,3,3,0.46541255712509155,"creators","Crossed Up","Scholarly","",""
11272,"Jomboy Media","Johnny","Bench",2,,83,60,49,74,96,,,,24,2,6,0,1,1,,,,,,,,,4,3,23.68878936767578,"creators","RBI Hero","Spirited","",""
11273,"Girls & Co.","George","Brett",5,,64,91,79,70,62,,,,33,1,0,0,1,0,,,,,,,,,4,3,26.630466461181637,"creators","CON vs RHP","Spirited","RBI Hero","Spirited"
11281,"Goat Herd","Eddie","Mathews",5,,92,70,27,76,92,,,,21,3,2,0,1,0,,,,,,,,,4,3,10.550219535827637,"creators","High Pitch","Disciplined","Easy Target","Crafty"
11283,"Girls & Co.","Jorge","Posada",2,,71,42,45,25,74,,,,32,17,6,0,1,2,,,,,,,,,4,3,2.6635429859161377,"creators","Mind Gamer","Crafty","",""
11284,"Mashing Monsters","Jovita","Pulo",1,1,8,10,49,63,,97,89,85,29,,,1,1,0,1,1,0,1,0,0,1,0,2,1,23.96097946166992,"creators",,,"",""
11290,"Jomboy Media","Bella","Mietballe",1,1,39,64,11,93,,14,25,34,32,39,7,1,0,0,1,1,0,1,0,1,1,0,2,3,23.021099090576172,"creators","Meltdown","Spirited","",""
11292,"Pinstripe Strong","Johnny","Bags",9,,66,73,75,35,70,,,,23,32,6,0,1,2,,,,,,,,,4,3,6.051496982574463,"creators","Clutch","Spirited","",""
11318,"Prime Time","Mash","Taters",3,,95,74,27,65,75,,,,23,,,0,0,0,,,,,,,,,4,3,6.643080234527588,"creators",,,"",""
11331,"Girls & Co.","Lucy","Finnegans",1,3,25,28,43,60,,53,69,29,28,22,15,1,1,0,1,1,0,0,0,0,1,0,4,3,24.99349021911621,"creators","Elite 2F","Scholarly","",""
11334,"Prime Time","Shay","Dee",1,3,29,17,32,94,,84,51,95,31,19,7,1,0,0,1,0,0,1,0,1,0,1,2,1,82.22245025634766,"creators","Falls Behind","Scholarly","Stimulated","Crafty"
11336,"Jomboy Media","Wiggles","Freeman",6,,33,61,45,50,56,,,,28,,,0,1,0,,,,,,,,,4,3,17.185190200805664,"creators",,,"",""
11344,"Girls & Co.","Tucker","Turlington",1,3,12,8,7,40,,53,85,51,37,22,21,0,0,0,1,0,0,0,1,1,1,0,1,3,85.02110290527344,"creators","Elite FK","Scholarly","Clutch","Spirited"
11351,"Goat Herd","Harry","Backman",2,,95,71,58,33,39,,,,31,4,7,0,1,2,,,,,,,,,4,3,73.8834228515625,"creators","Whiffer","Competitive","",""
11353,"Can O' Corns","Jock","Sports",6,,89,98,57,93,71,,,,29,36,6,0,1,0,,,,,,,,,4,3,17.330059051513672,"creators","Cannon Arm","Competitive","",""
11354,"We Got Ice","Doc","Simpleman",1,3,22,26,28,58,,61,53,53,37,19,7,0,0,0,1,1,0,0,0,0,1,0,3,1,80.99347686767578,"creators","Falls Behind","Scholarly","Durable","Competitive"
11364,"Goat Herd","Kay","Frequin",1,4,8,2,32,34,,99,84,97,31,7,6,1,0,1,0,1,1,0,0,0,0,0,4,2,16.668100357055664,"creators","K Collector","Competitive","Elite 2F","Scholarly"
11375,"Mashing Monsters","Rhonda","Horne",5,,94,69,83,46,45,,,,29,4,7,1,1,0,,,,,,,,,4,3,87.49597930908203,"creators","Whiffer","Competitive","",""
11380,"Goat Herd","Elmo","Slayer",1,1,16,0,7,79,,72,94,95,23,7,6,0,0,0,1,0,0,1,1,1,1,0,0,1,19.330059051513672,"creators","K Collector","Competitive","",""
11381,"Can O' Corns","Hurley","Bender",1,1,12,8,23,67,,73,99,86,23,22,17,0,1,0,1,1,0,0,0,1,1,1,0,2,25.99349021911621,"creators","Elite CB","Scholarly","",""
11384,"Prime Time","Immaculo","Spectaculo",1,3,2,12,11,56,,84,95,79,25,21,7,0,1,1,1,0,0,1,0,0,1,0,4,1,77.34264373779297,"creators","Crossed Up","Scholarly","",""
11395,"Prime Time","Hercules","Bentley",3,,88,66,13,78,56,,,,31,,,0,1,1,,,,,,,,,4,3,87.96098327636719,"creators",,,"",""
11411,"Goat Herd","Sluggy","Boomhauer",9,,94,84,45,32,72,,,,31,,,0,1,2,,,,,,,,,4,3,73.61580657958984,"creators",,,"",""
11417,"Jomboy Media","Phil","Flusterer",1,4,4,12,3,44,,54,77,76,27,39,7,0,0,0,1,0,0,0,0,0,1,0,3,3,12.56128978729248,"creators","Meltdown","Spirited","",""
11432,"We Got Ice","Beefcake","McStevens",5,,83,96,74,57,65,,,,27,0,1,0,1,1,,,,,,,,,4,3,7.265410900115967,"creators","POW vs LHP","Spirited","High Pitch","Disciplined"
11437,"Girls & Co.","Yakker","Asherbomb",4,,98,61,54,63,25,,,,28,,,0,1,1,,,,,,,,,4,3,73.07000732421875,"creators",,,"",""
11440,"Can O' Corns","Alisha","Woodrow",1,1,30,4,23,64,,87,77,99,31,19,6,1,1,1,1,1,0,1,0,1,1,0,3,3,22.330059051513672,"creators","Gets Ahead","Scholarly","",""
11455,"Mashing Monsters","Hammer","Longballo",9,,99,78,60,58,75,,,,29,0,0,0,1,0,,,,,,,,,4,3,12.53674030303955,"creators","POW vs RHP","Spirited","Fastball Hitter","Disciplined"
11477,"Girls & Co.","Ice","Vainer",1,4,3,13,57,40,,87,93,46,31,6,6,0,1,0,1,0,0,0,0,0,1,0,4,2,3.3426411151885986,"creators","Composed","Disciplined","",""
11494,"Pinstripe Strong","Chico","Lapada",1,4,8,17,24,71,,79,96,62,31,6,7,0,1,0,1,0,0,0,0,0,1,1,0,0,14.171460151672363,"creators","BB Prone","Disciplined","Easy Jumps","Crafty"
11497,"Can O' Corns","Hack","Liner",5,,92,87,65,57,86,,,,31,12,10,0,1,1,,,,,,,,,4,3,21.444189071655273,"creators","Big Hack","Scholarly","Ace Exterminator","Scholarly"
11508,"Girls & Co.","Maggie","Rags",4,,26,17,67,92,98,,,,28,9,6,1,1,2,,,,,,,,,4,3,74.34786224365234,"creators","Utility","Scholarly","",""
11520,"Jomboy Media","Derr","Neverwocker",1,3,5,15,54,71,,90,87,73,21,6,6,0,1,1,1,1,0,0,0,1,1,0,1,3,86.76181030273436,"creators","Composed","Disciplined","",""
11522,"Goat Herd","Maurice","Brick",1,1,16,15,13,81,,76,96,52,22,23,6,0,0,0,1,1,0,0,1,1,1,0,3,2,72.59104919433594,"creators","Workhorse","Competitive","Volatile","Disciplined"
11526,"Jomboy Media","Whopper","Batsman",4,,81,15,50,49,37,,,,23,4,6,0,1,1,,,,,,,,,4,3,16.303319931030273,"creators","Tough Out","Competitive","",""
11564,"Can O' Corns","Juice","Jackson",5,,95,88,43,68,70,,,,22,10,9,0,1,1,,,,,,,,,4,3,25.91336059570312,"creators","Off-speed Hitter","Disciplined","Stimulated","Crafty"
11574,"Pinstripe Strong","Archie","Alonso",1,3,10,8,38,55,,50,74,58,27,6,6,0,1,0,1,0,0,0,0,1,1,0,2,3,76.67771911621094,"creators","Composed","Disciplined","",""
11575,"Mashing Monsters","Knox","Oxensocksen",2,,11,96,79,92,77,,,,29,12,11,0,1,1,,,,,,,,,4,3,80.14557647705078,"creators","Little Hack","Scholarly","",""
11591,"Pinstripe Strong","Buzz","Pastimm",1,2,14,26,3,56,,87,29,65,31,5,12,0,0,1,1,1,1,1,0,0,0,0,1,2,8.438253402709961,"creators","Specialist","Crafty","Elite 4F","Scholarly"
11592,"Mashing Monsters","Squinch","Tootwhistle",4,,97,85,69,55,49,,,,37,1,0,1,1,2,,,,,,,,,4,3,82.26286315917969,"creators","CON vs RHP","Spirited","Wild Thrower","Crafty"
11600,"Girls & Co.","Jack","Cracker",7,,81,94,33,50,66,,,,28,,,0,1,0,,,,,,,,,4,3,83.48132324218749,"creators",,,"",""
11608,"Pinstripe Strong","Cozy","Spooner",2,,42,32,29,66,39,,,,20,11,6,0,1,0,,,,,,,,,4,3,87.71681976318358,"creators","Bad Ball Hitter","Crafty","",""
11613,"We Got Ice","Batch","Wilson",8,,39,75,52,77,71,,,,38,11,6,0,0,0,,,,,,,,,4,3,26.91935920715332,"creators","Bad Ball Hitter","Crafty","",""
11619,"Girls & Co.","Thurman","Colt",8,,70,45,83,31,49,,,,32,17,6,0,1,2,,,,,,,,,4,3,7.985043048858643,"creators","Mind Gamer","Crafty","",""
11630,"Prime Time","Rogan","Balls",1,4,26,7,11,45,,82,43,34,29,22,16,0,1,1,1,0,0,0,0,1,0,1,1,1,5.328776836395264,"creators","Elite CF","Scholarly","",""
11634,"Goat Herd","Taylor","McWhales",1,3,3,13,16,48,,99,51,62,31,20,6,0,1,1,1,1,0,0,0,1,0,0,1,2,8.328777313232422,"creators","Rally Stopper","Spirited","Durable","Competitive"
11637,"Goat Herd","Mack","Gunn",1,3,11,7,17,79,,98,68,75,29,19,6,0,1,1,1,0,0,0,0,1,0,1,4,2,23.771760940551754,"creators","Gets Ahead","Scholarly","Elite CF","Scholarly"
11639,"Pinstripe Strong","Nacho","Crisp",6,,70,53,61,69,69,,,,27,28,6,0,1,0,,,,,,,,,4,3,9.434711456298828,"creators","Distractor","Crafty","",""
11640,"We Got Ice","Ella","Roids",9,,80,52,23,71,79,,,,21,35,6,1,1,1,,,,,,,,,4,3,84.01313781738281,"creators","Stimulated","Crafty","",""
11643,"Can O' Corns","Handley","Dexterez",6,,63,87,87,97,74,,,,29,9,6,0,1,2,,,,,,,,,4,3,10.679679870605469,"creators","Utility","Scholarly","Fastball Hitter","Disciplined"
11648,"Jomboy Media","Yoyo","Yamamoto",5,,50,86,34,66,86,,,,29,16,6,0,1,1,,,,,,,,,4,3,75.94043731689453,"creators","Ace Exterminator","Scholarly","",""
11658,"We Got Ice","Rip","Dingers",5,,97,50,40,42,90,,,,25,0,1,0,1,1,,,,,,,,,4,3,82.76181030273438,"creators","POW vs LHP","Spirited","Low Pitch","Disciplined"
11669,"We Got Ice","Dick","Burger",5,,97,16,65,36,42,,,,29,38,6,0,1,1,,,,,,,,,4,3,7.777885913848877,"creators","Sign Stealer","Crafty","",""
11674,"Girls & Co.","Rick","Ankiel",1,1,65,5,57,42,,90,5,3,20,24,22,0,0,0,1,1,0,0,0,1,0,0,0,2,3.9755306243896484,"creators","Two Way (OF)","Spirited","Wild Thing","Spirited"
11681,"Girls & Co.","Ernie","Banks",3,,86,80,25,95,22,,,,34,0,0,0,1,1,,,,,,,,,4,3,14.728826522827147,"creators","POW vs RHP","Spirited","Magic Hands","Disciplined"
11688,"Girls & Co.","Bert","Blyleven",1,1,7,1,5,82,,62,73,93,36,5,13,0,1,1,1,1,0,1,0,1,0,0,4,2,83.67381286621092,"creators","Reverse Splits","Crafty","Elite CB","Scholarly"
11692,"Girls & Co.","Chad","Bradford",1,3,7,0,0,85,,2,72,50,32,21,7,0,1,1,1,1,0,1,0,1,0,0,1,0,39.273048400878906,"creators","Crossed Up","Scholarly","",""
11693,"Goat Herd","Ryan","Braun",7,,96,62,51,37,54,,,,29,0,1,0,1,1,,,,,,,,,4,3,13.848489761352537,"creators","POW vs LHP","Spirited","",""
11711,"We Got Ice","Craig","Counsell",4,,17,49,68,90,71,,,,31,1,0,0,1,0,,,,,,,,,4,3,79.3917236328125,"creators","CON vs RHP","Spirited","",""
11716,"Prime Time","Andre","Dawson",8,,72,62,83,69,60,,,,39,0,1,0,1,1,,,,,,,,,4,3,8.99949836730957,"creators","POW vs LHP","Spirited","",""
11717,"We Got Ice","Carlos","Delgado",3,,96,48,50,53,11,,,,27,,,0,1,0,,,,,,,,,4,3,14.290225982666016,"creators",,,"",""
11722,"Prime Time","Jim","Edmonds",8,,86,43,61,92,87,,,,21,17,7,0,0,0,,,,,,,,,4,3,16.483985900878906,"creators","Easy Target","Crafty","Dive Wizard","Spirited"
11724,"We Got Ice","Dwight","Evans",9,,84,69,79,68,91,,,,34,,,0,1,1,,,,,,,,,4,3,23.04939842224121,"creators",,,"",""
11726,"Can O' Corns","Bob","Feller",1,1,15,5,5,50,,90,74,43,18,32,6,0,1,1,1,1,0,1,0,1,1,0,4,2,21.3597412109375,"creators","Clutch","Spirited","",""
11729,"Goat Herd","John","Franco",1,3,0,4,27,78,,62,81,60,33,32,6,0,0,0,1,1,1,1,0,0,1,0,0,2,39.214622497558594,"creators","Clutch","Spirited","",""
11734,"Goat Herd","David","Ortiz",3,,98,99,16,25,42,,,,28,3,3,0,0,0,,,,,,,,,4,3,17.64876937866211,"creators","Low Pitch","Disciplined","Clutch","Spirited"
11740,"Can O' Corns","Goose","Gossage",1,4,6,3,3,35,,97,86,60,35,20,6,0,1,1,1,1,0,1,0,1,0,0,4,2,16.43101692199707,"creators","Rally Stopper","Spirited","Elite 2F","Scholarly"
11742,"Jomboy Media","Curtis","Granderson",8,,81,35,57,85,55,,,,38,26,6,0,1,0,,,,,,,,,4,3,8.734278678894043,"creators","Sprinter","Competitive","",""
11744,"Prime Time","Vladimir","Guerrero",9,,83,87,62,12,75,,,,23,11,6,0,1,1,,,,,,,,,4,3,39.02314758300781,"creators","Bad Ball Hitter","Crafty","Cannon Arm","Competitive"
11745,"Jomboy Media","Ron","Guidry",1,2,4,7,0,68,,88,24,84,23,18,6,0,0,0,1,1,0,0,0,1,1,0,4,3,9.276994705200195,"creators","Pick Officer","Crafty","",""
11752,"Pinstripe Strong","LaTroy","Hawkins",1,3,3,0,2,66,,75,48,68,23,22,14,0,1,1,1,1,0,0,0,1,1,0,0,2,74.80473327636719,"creators","Elite 4F","Scholarly","",""
11753,"Mashing Monsters","Tom","Henke",1,3,5,6,3,64,,63,96,68,38,19,7,0,1,1,1,0,0,0,1,0,1,0,1,2,16.08499526977539,"creators","Falls Behind","Scholarly","",""
11757,"Goat Herd","Ryan","Howard",3,,96,11,41,44,9,,,,32,0,0,0,0,0,,,,,,,,,4,3,16.4254150390625,"creators","POW vs RHP","Spirited","Easy Target","Crafty"
11760,"We Got Ice","Tommy","John",1,2,9,5,5,94,,62,58,90,26,6,6,0,0,1,0,1,0,1,0,1,0,1,4,2,43.629302978515625,"creators","Composed","Disciplined","Injury Prone","Competitive"
11761,"Mashing Monsters","Randy","Johnson",1,1,7,1,7,11,,98,86,74,23,7,6,0,0,1,1,1,0,0,1,0,1,0,1,1,26.465133666992188,"creators","K Collector","Competitive","Elite SL","Scholarly"
11762,"Can O' Corns","Andruw","Jones",8,,87,33,75,98,81,,,,32,37,6,0,1,1,,,,,,,,,4,3,60.17121124267578,"creators","Dive Wizard","Spirited","",""
11766,"Can O' Corns","Chuck","Knoblauch",4,,33,80,95,34,59,,,,20,13,6,0,1,1,,,,,,,,,4,3,3.8110556602478027,"creators","Rally Starter","Spirited","Wild Thrower","Crafty"
11772,"Prime Time","Al","Leiter",1,2,5,7,14,44,,68,88,25,24,34,6,0,0,0,1,1,0,0,0,1,1,1,0,3,75.61737823486328,"creators","Durable","Competitive","Meltdown","Spirited"
11777,"Pinstripe Strong","Derek","Lowe",1,2,7,3,22,86,,38,65,70,28,6,6,0,1,1,0,1,0,1,0,0,1,0,4,2,11.1489896774292,"creators","Composed","Disciplined","",""
11781,"Pinstripe Strong","Tippy","Martinez",1,3,2,3,3,58,,32,78,9,36,18,6,0,0,0,1,0,0,1,0,1,0,1,3,2,45.547615051269524,"creators","Pick Officer","Crafty","",""
11782,"Girls & Co.","Joe","Mauer",2,,62,84,36,67,93,,,,22,33,25,0,1,0,,,,,,,,,4,3,38.11576843261719,"creators","Consistent","Disciplined","",""
11785,"Prime Time","Fred","McGriff",3,,89,58,59,56,15,,,,24,0,0,0,0,0,,,,,,,,,4,3,26.476789474487305,"creators","POW vs RHP","Spirited","",""
11787,"Pinstripe Strong","Paul","Molitor",5,,54,92,93,69,66,,,,36,3,4,0,1,1,,,,,,,,,4,3,20.793659210205078,"creators","Inside Pitch","Disciplined","Clutch","Spirited"
11793,"Pinstripe Strong","Mike","Mussina",1,1,3,6,14,87,,67,55,97,37,20,6,0,1,0,1,1,0,0,0,1,0,1,1,3,73.24369049072266,"creators","Rally Stopper","Spirited","Elite CB","Scholarly"
11794,"Jomboy Media","Jeff","Nelson",1,3,0,3,4,40,,69,99,3,34,,,0,1,1,1,0,0,0,0,0,1,1,0,1,49.14649963378906,"creators",,,"",""
11798,"We Got Ice","Roy","Oswalt",1,1,5,4,8,75,,67,52,82,33,6,6,0,1,1,1,1,0,1,0,1,1,0,1,3,22.018693923950195,"creators","Composed","Disciplined","",""
11802,"Girls & Co.","Mike","Piazza",2,,90,77,41,56,30,,,,19,35,6,0,1,1,,,,,,,,,4,3,16.13425636291504,"creators","Stimulated","Crafty","",""
11816,"Jomboy Media","Babe","Ruth",1,1,99,96,20,58,,67,86,58,31,24,22,0,0,0,1,0,0,1,0,1,0,0,2,1,72.30658721923828,"creators","Two Way (OF)","Spirited","Volatile","Disciplined"
11817,"Goat Herd","Nolan","Ryan",1,1,3,7,21,19,,99,98,24,36,7,6,0,1,1,1,1,0,1,0,1,0,0,4,2,80.85516357421875,"creators","K Collector","Competitive","Elite 4F","Scholarly"
11818,"Mashing Monsters","Bret","Saberhagen",1,1,3,3,18,80,,80,12,95,33,22,14,0,1,1,1,0,0,1,0,1,1,0,0,3,33.850154876708984,"creators","Elite 4F","Scholarly","",""
